-4.648321484018886451e+00,2.483652215988341183e+00
2.561541460638208978e+00,3.555865636084913461e+00
1.713156968532059121e-01,2.602627954545905786e-01
6.955396259586917873e-01,4.611185877894925511e+00
-4.418509631037024765e-01,1.717870003503675580e+00
-1.041077122976644231e+00,-7.530503305702600514e-01
2.066286303156568416e-01,-3.733734892269676031e+00
-3.035534012869046672e-01,1.037251926304975314e+00
1.359823395269761148e+00,-3.055226571279995085e+00
-1.508627326441661864e+00,2.065940923313089428e+00
-6.403824251115269872e-01,-8.032705982781447318e-01
8.198175428054829128e-01,4.676480136122705744e+00
-1.676419497163452288e+00,-3.430224592599191435e+00
-9.390847789567581261e-01,1.082709015525296914e-01
-1.576660483438127924e+00,-2.728069313244853245e+00
-9.403185265510545510e-02,-2.161214158970853561e+00
1.680211060900958231e-01,-1.434231926531024659e-01
-2.220657214029079896e+00,1.728139627845072690e+00
-1.545989982545520336e-01,-1.696536186133680957e+00
1.401666796005069382e-01,-1.903107371241574697e-01
5.559251294709181834e-02,2.890337075598295780e+00
-2.130835243293529579e+00,3.767555315362933754e+00
3.364934963393527489e+00,2.072317978766910151e+00
3.579219096560429136e+00,-9.640745941095901772e-01
-1.957955742643171515e-01,8.406507847581485837e-01
-6.564807901992935069e-01,-9.470810508306121145e-01
4.926623909140969149e-01,-3.059004866876944728e+00
2.786443540514875306e+00,3.481304215631873422e+00
3.110950524388385041e+00,-2.470814045990574304e+00
-9.910687981060479768e-01,-8.366795517816413286e-01
2.658720026312467316e-02,4.139710791579545579e-02
1.800666388663365147e+00,-1.445542283202140732e+00
-1.230208586455187048e-01,-6.017779992107449294e-01
3.817653759493221111e-02,-2.411194363874978042e-01
-9.839429148257978763e-01,-2.691703025259567506e-01
-2.078686110077502924e+00,-2.255692694805703891e+00
2.024254305226556472e+00,8.369950279996319908e-01
-2.371287877719165937e+00,1.792779870355400096e+00
6.707547072798611953e-01,4.310717762076807347e+00
-2.010171578848717555e+00,1.407157072005795762e+00
1.947904344201773386e+00,4.325744120281120431e+00
-9.372972543111706134e-01,4.989433287203921985e+00
3.243409254312806578e+00,2.510277973451842115e+00
-2.434527688226281406e+00,-1.784556064060339509e+00
3.837312905296903054e+00,7.843054141720166017e-01
-1.276994535675887721e-01,1.123405154334076173e+00
5.647771874117537561e-01,1.802012859374382714e+00
-1.300133744732566710e+00,4.443876156625933049e+00
-4.371587521682679944e-01,2.507924071799176313e-01
-1.345409944286251047e+00,4.437012387233043142e+00
-8.293289275754441858e-01,-7.787092701634611425e-01
3.286179025983511970e+00,-2.064014820056636612e+00
9.386757991133045653e-01,1.659388835176817567e+00
-7.618700002441443075e-01,7.681873967360324240e-01
-2.085958673301438360e+00,-2.460473487164165807e+00
1.794589917300562387e+00,-3.687237775962918240e-01
-3.002290831209957211e+00,-6.765090288256070394e-02
3.838682356033539023e+00,-9.446028217803407179e-01
-8.672884934402648183e-01,2.152328498742023033e+00
-9.082745996023481316e-01,4.651702497378190415e+00
1.927741725403113449e-01,-7.265962918690338501e-01
-5.201117392364060787e-01,-1.248099916682177124e+00
3.908341460861831429e+00,-4.478184018334250283e-01
-2.307584309204053330e+00,2.192166296166922379e+00
3.163213758725879621e-01,3.983290017774886671e+00
-2.524493093186323200e+00,1.185940522611275139e+00
-4.885084112455207794e+00,4.978401809298692027e-01
-9.935390728196805687e-01,-7.958948656880232564e-01
3.843189148762898161e-02,4.808764639539016561e-01
3.119071412375206798e+00,-1.930948994672448960e+00
9.795790951828819287e-03,2.159555992927622903e+00
1.798818145383368705e+00,3.782892916928630278e+00
8.526354505806003070e-01,-7.029865536492171385e-01
1.222146058280230596e+00,-1.495087791958136680e+00
-2.954187580161532267e+00,5.264339511478346445e-01
-3.050301979455642409e-01,-2.003597087464842552e+00
3.060690617827938720e+00,3.680616674437391378e+00
1.479309115483274040e+00,1.902290748466423542e+00
1.290874615847930507e+00,-3.797044887731556351e+00
-2.745091453968523609e+00,-1.449655472887957375e+00
-1.804639539713873697e+00,-2.707047110229718001e+00
1.728313032471485711e-01,-9.303863684192887895e-01
1.785363985439626378e-01,1.022123871824706098e+00
3.887252249776528057e+00,-6.339946753284120273e-01
4.783662781400827568e-01,-1.734060311096281115e+00
3.556307330185779048e+00,-1.481618206589956133e+00
2.741020711504611018e+00,-3.067538034764981436e+00
-2.856889603101472885e-01,5.825017899444121516e-01
-1.030336319567499936e+00,-1.085680783912194858e-01
3.986197049591449382e+00,1.069842295758126838e+00
4.109830755882586395e-01,3.403643114204794706e+00
-2.611177388564384749e+00,-1.101799327909331883e+00
4.931940292630103695e-01,-1.519100351347461020e+00
1.528928888950803755e-01,4.604985211107340826e-01
-1.046109698397353904e+00,-4.211018747434818188e-01
1.233517727549735765e+00,2.172158278312835478e+00
-2.967647743653653247e+00,1.895190778740442616e-01
2.911388319628505639e-01,-3.412778627414921218e+00
-2.589991357658413929e+00,-1.417576930053816131e+00
-8.689572480435994173e-01,2.083941447739205088e+00
-6.302361415261534816e-01,-8.950586622271211601e-01
1.734315193349300843e+00,1.411355359528687847e+00
-2.582651359095922139e-01,6.493946227779724412e-01
-1.431422712595950220e+00,-3.179542934695733347e+00
3.975131722594820616e+00,-2.273228575727877510e-01
5.101747049762203057e-01,-1.517494418924151933e+00
1.456427067117011864e+00,-1.391282351989165056e+00
-2.847034787243218013e+00,3.819971678389097458e-01
-1.044901969033352973e+00,-2.059034810863927811e-01
1.183269508980982376e+00,2.146844958015887705e+00
3.083483237364486595e-01,4.484639061690320005e+00
1.321398380467038836e+00,-9.145874887668995479e-01
1.585447536895961962e+00,1.024925043662703539e+00
5.238955140070007399e-01,5.083688870798319215e+00
1.441812069487986792e+00,-9.093333011220752216e-01
5.567665048018476115e-02,-5.121407794234127397e-01
-4.078178196704497216e-01,7.263452040407704091e-01
